order_id,order_line,order_date,customer_id,product_id,bikeshop_id,quantity,model,category1,category2,frame,price,FirstName,LastName,BirthDate,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,bikeshop_name,bikeshop_city,bikeshop_state,latitude,longitude,ventes
22,2,2011-02-01,21,36,29,1,Synapse Sora,Road,Endurance Road,Aluminum,1030, Quentin, Maroon,1983-02-28, Married, Male,64000,2, Associate's, Dentist, No,Indianapolis Velocipedes,Indianapolis,IN,39.768403,-86.158068,1030
22,3,2011-02-01,21,74,20,1,Fat CAAD1,Mountain,Fat Bike,Aluminum,3730, Quentin, Maroon,1983-02-28, Married, Male,64000,2, Associate's, Dentist, No,Portland Bi-peds,Portland,OR,45.523062,-122.676482,3730
22,4,2011-02-01,21,37,29,1,Synapse Claris,Road,Endurance Road,Aluminum,870, Quentin, Maroon,1983-02-28, Married, Male,64000,2, Associate's, Dentist, No,Indianapolis Velocipedes,Indianapolis,IN,39.768403,-86.158068,870
22,5,2011-02-01,21,87,30,3,Habit 5,Mountain,Trail,Aluminum,2340, Quentin, Maroon,1983-02-28, Married, Male,64000,2, Associate's, Dentist, No,Tampa 29ers,Tampa,FL,27.950575,-82.457178,7020
22,6,2011-02-01,21,24,21,1,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,5860, Quentin, Maroon,1983-02-28, Married, Male,64000,2, Associate's, Dentist, No,Seattle Race Equipment,Seattle,WA,47.606209,-122.332071,5860
22,7,2011-02-01,21,43,26,2,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,3500, Quentin, Maroon,1983-02-28, Married, Male,64000,2, Associate's, Dentist, No,Miami Race Equipment,Miami,FL,25.76168,-80.19179,7000
22,8,2011-02-01,21,79,25,1,Bad Habit 1,Mountain,Trail,Aluminum,3200, Quentin, Maroon,1983-02-28, Married, Male,64000,2, Associate's, Dentist, No,New Orleans Velocipedes,New Orleans,LA,29.951066,-90.071532,3200
22,9,2011-02-01,21,28,27,1,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,3200, Quentin, Maroon,1983-02-28, Married, Male,64000,2, Associate's, Dentist, No,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,3200
22,10,2011-02-01,21,10,5,2,Supersix Evo Tiagra,Road,Elite Road,Carbon,1840, Quentin, Maroon,1983-02-28, Married, Male,64000,2, Associate's, Dentist, No,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,3680
23,1,2011-02-04,8,48,10,1,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,6070, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Kansas City 29ers,Kansas City,KS,39.114053,-94.627464,6070
23,2,2011-02-04,8,71,1,1,F-Si 1,Mountain,Cross Country Race,Aluminum,2340, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Pittsburgh Mountain Machines,Pittsburgh,PA,40.440625,-79.995886,2340
23,3,2011-02-04,8,92,27,1,Trail 4,Mountain,Sport,Aluminum,980, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,980
23,4,2011-02-04,8,30,15,1,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,2660, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Austin Cruisers,Austin,TX,30.267153,-97.743061,2660
23,5,2011-02-04,8,42,7,1,Slice 105,Road,Triathalon,Carbon,1950, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Nashville Cruisers,Nashville,TN,36.162664,-86.781602,1950
24,1,2011-02-07,22,40,18,1,Slice Ultegra D12,Road,Triathalon,Carbon,3200, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Los Angeles Cycles,Los Angeles,CA,34.052234,-118.243685,3200
24,2,2011-02-07,22,29,7,7,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,2660, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Nashville Cruisers,Nashville,TN,36.162664,-86.781602,18620
24,3,2011-02-07,22,2,17,3,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,10660, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Las Vegas Cycles,Las Vegas,NV,36.169941,-115.13983,31980
24,4,2011-02-07,22,37,23,1,Synapse Claris,Road,Endurance Road,Aluminum,870, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Philadelphia Bike Shop,Philadelphia,PA,39.952584,-75.165222,870
24,5,2011-02-07,22,6,18,1,Supersix Evo Red,Road,Elite Road,Carbon,3940, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Los Angeles Cycles,Los Angeles,CA,34.052234,-118.243685,3940
24,6,2011-02-07,22,73,18,1,F-Si 3,Mountain,Cross Country Race,Aluminum,1840, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Los Angeles Cycles,Los Angeles,CA,34.052234,-118.243685,1840
24,7,2011-02-07,22,42,11,2,Slice 105,Road,Triathalon,Carbon,1950, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,New York Cycles,New York,NY,40.712784,-74.005941,3900
24,8,2011-02-07,22,97,12,1,Catalyst 4,Mountain,Sport,Aluminum,415, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Dallas Cycles,Dallas,TX,32.776664,-96.796988,415
24,9,2011-02-07,22,92,8,1,Trail 4,Mountain,Sport,Aluminum,980, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Denver Bike Shop,Denver,CO,39.739236,-104.990251,980
24,10,2011-02-07,22,18,14,1,CAAD8 105,Road,Elite Road,Aluminum,1410, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Albuquerque Cycles,Albuquerque,NM,35.085334,-106.605553,1410
24,11,2011-02-07,22,12,22,1,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,4260, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Ann Arbor Speed,Ann Arbor,MI,42.280826,-83.743038,4260
25,1,2011-02-07,14,16,28,1,CAAD12 Disc 105,Road,Elite Road,Aluminum,1950, Jessica, Peach,1985-03-23, Single, Female,51000,0, High School, Writer, Yes,Wichita Speed,Wichita,KS,37.687176,-97.330053,1950
25,2,2011-02-07,14,13,9,1,CAAD12 Red,Road,Elite Road,Aluminum,3200, Jessica, Peach,1985-03-23, Single, Female,51000,0, High School, Writer, Yes,Minneapolis Bike Shop,Minneapolis,MN,44.977753,-93.265011,3200
25,3,2011-02-07,14,71,19,1,F-Si 1,Mountain,Cross Country Race,Aluminum,2340, Jessica, Peach,1985-03-23, Single, Female,51000,0, High School, Writer, Yes,San Francisco Cruisers,San Francisco,CA,37.774929,-122.419416,2340
26,1,2011-02-09,3,13,9,1,CAAD12 Red,Road,Elite Road,Aluminum,3200, Bob, Johnson,1985-05-11, Single, Male,55000,1, PhD, Teacher, Yes,Minneapolis Bike Shop,Minneapolis,MN,44.977753,-93.265011,3200
27,1,2011-02-10,10,8,14,1,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,2660, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Albuquerque Cycles,Albuquerque,NM,35.085334,-106.605553,2660
27,2,2011-02-10,10,79,21,1,Bad Habit 1,Mountain,Trail,Aluminum,3200, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Seattle Race Equipment,Seattle,WA,47.606209,-122.332071,3200
27,3,2011-02-10,10,20,13,1,CAAD8 Sora,Road,Elite Road,Aluminum,1030, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Oklahoma City Race Equipment,Oklahoma City,OK,35.46756,-97.516428,1030
27,4,2011-02-10,10,92,23,2,Trail 4,Mountain,Sport,Aluminum,980, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Philadelphia Bike Shop,Philadelphia,PA,39.952584,-75.165222,1960
27,5,2011-02-10,10,71,28,1,F-Si 1,Mountain,Cross Country Race,Aluminum,2340, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Wichita Speed,Wichita,KS,37.687176,-97.330053,2340
27,6,2011-02-10,10,70,26,1,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,2880, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Miami Race Equipment,Miami,FL,25.76168,-80.19179,2880
27,7,2011-02-10,10,78,10,3,Beast of the East 3,Mountain,Trail,Aluminum,1620, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Kansas City 29ers,Kansas City,KS,39.114053,-94.627464,4860
27,8,2011-02-10,10,89,10,1,Trail 1,Mountain,Sport,Aluminum,1520, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Kansas City 29ers,Kansas City,KS,39.114053,-94.627464,1520
27,9,2011-02-10,10,80,28,1,Bad Habit 2,Mountain,Trail,Aluminum,2660, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Wichita Speed,Wichita,KS,37.687176,-97.330053,2660
27,10,2011-02-10,10,61,15,1,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,3200, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Austin Cruisers,Austin,TX,30.267153,-97.743061,3200
27,11,2011-02-10,10,69,27,1,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,4800, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,4800
27,12,2011-02-10,10,40,12,2,Slice Ultegra D12,Road,Triathalon,Carbon,3200, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Dallas Cycles,Dallas,TX,32.776664,-96.796988,6400
28,1,2011-02-10,2,47,22,1,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,7990, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Ann Arbor Speed,Ann Arbor,MI,42.280826,-83.743038,7990
28,2,2011-02-10,2,79,12,1,Bad Habit 1,Mountain,Trail,Aluminum,3200, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Dallas Cycles,Dallas,TX,32.776664,-96.796988,3200
28,3,2011-02-10,2,61,26,1,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,3200, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Miami Race Equipment,Miami,FL,25.76168,-80.19179,3200
28,4,2011-02-10,2,97,5,1,Catalyst 4,Mountain,Sport,Aluminum,415, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,415
28,5,2011-02-10,2,66,29,2,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,11190, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Indianapolis Velocipedes,Indianapolis,IN,39.768403,-86.158068,22380
28,6,2011-02-10,2,5,30,1,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,4260, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Tampa 29ers,Tampa,FL,27.950575,-82.457178,4260
28,7,2011-02-10,2,58,17,1,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,6390, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Las Vegas Cycles,Las Vegas,NV,36.169941,-115.13983,6390
28,8,2011-02-10,2,89,2,1,Trail 1,Mountain,Sport,Aluminum,1520, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Ithaca Mountain Climbers,Ithaca,NY,42.443961,-76.501881,1520
28,9,2011-02-10,2,7,26,1,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,3200, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Miami Race Equipment,Miami,FL,25.76168,-80.19179,3200
28,10,2011-02-10,2,72,2,1,F-Si 2,Mountain,Cross Country Race,Aluminum,2060, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Ithaca Mountain Climbers,Ithaca,NY,42.443961,-76.501881,2060
28,11,2011-02-10,2,6,28,1,Supersix Evo Red,Road,Elite Road,Carbon,3940, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Wichita Speed,Wichita,KS,37.687176,-97.330053,3940
28,12,2011-02-10,2,25,14,1,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,5330, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Albuquerque Cycles,Albuquerque,NM,35.085334,-106.605553,5330
28,13,2011-02-10,2,75,12,1,Fat CAAD2,Mountain,Fat Bike,Aluminum,2130, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Dallas Cycles,Dallas,TX,32.776664,-96.796988,2130
28,14,2011-02-10,2,38,24,1,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,7000, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Providence Bi-peds,Providence,RI,41.823989,-71.412834,7000
28,15,2011-02-10,2,62,2,1,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,6390, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Ithaca Mountain Climbers,Ithaca,NY,42.443961,-76.501881,6390
28,16,2011-02-10,2,60,28,1,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,4260, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Wichita Speed,Wichita,KS,37.687176,-97.330053,4260
28,17,2011-02-10,2,52,26,1,Trigger Carbon 2,Mountain,Over Mountain,Carbon,5970, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Miami Race Equipment,Miami,FL,25.76168,-80.19179,5970
28,18,2011-02-10,2,12,17,2,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,4260, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Las Vegas Cycles,Las Vegas,NV,36.169941,-115.13983,8520
28,19,2011-02-10,2,15,18,1,CAAD12 Ultegra,Road,Elite Road,Aluminum,2240, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Los Angeles Cycles,Los Angeles,CA,34.052234,-118.243685,2240
29,1,2011-02-11,2,79,19,1,Bad Habit 1,Mountain,Trail,Aluminum,3200, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,San Francisco Cruisers,San Francisco,CA,37.774929,-122.419416,3200
29,2,2011-02-11,2,69,24,1,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,4800, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Providence Bi-peds,Providence,RI,41.823989,-71.412834,4800
29,3,2011-02-11,2,66,23,1,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,11190, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Philadelphia Bike Shop,Philadelphia,PA,39.952584,-75.165222,11190
29,4,2011-02-11,2,54,4,1,Trigger Carbon 4,Mountain,Over Mountain,Carbon,3200, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Detroit Cycles,Detroit,MI,42.331427,-83.045754,3200
29,5,2011-02-11,2,3,22,1,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,7990, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Ann Arbor Speed,Ann Arbor,MI,42.280826,-83.743038,7990
30,1,2011-02-14,22,9,25,3,Supersix Evo 105,Road,Elite Road,Carbon,2240, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,New Orleans Velocipedes,New Orleans,LA,29.951066,-90.071532,6720
30,2,2011-02-14,22,7,17,1,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,3200, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Las Vegas Cycles,Las Vegas,NV,36.169941,-115.13983,3200
31,1,2011-02-15,2,65,12,1,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,3200, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Dallas Cycles,Dallas,TX,32.776664,-96.796988,3200
31,2,2011-02-15,2,71,8,1,F-Si 1,Mountain,Cross Country Race,Aluminum,2340, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Denver Bike Shop,Denver,CO,39.739236,-104.990251,2340
31,3,2011-02-15,2,82,10,1,Habit Carbon 1,Mountain,Trail,Carbon,7460, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Kansas City 29ers,Kansas City,KS,39.114053,-94.627464,7460
31,4,2011-02-15,2,50,1,1,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,3200, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Pittsburgh Mountain Machines,Pittsburgh,PA,40.440625,-79.995886,3200
32,1,2011-02-15,16,19,26,2,CAAD8 Tiagra,Road,Elite Road,Aluminum,1250, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Miami Race Equipment,Miami,FL,25.76168,-80.19179,2500
32,2,2011-02-15,16,45,20,1,SuperX 105,Road,Cyclocross,Carbon,1960, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Portland Bi-peds,Portland,OR,45.523062,-122.676482,1960
32,3,2011-02-15,16,53,4,1,Trigger Carbon 3,Mountain,Over Mountain,Carbon,3730, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Detroit Cycles,Detroit,MI,42.331427,-83.045754,3730
32,4,2011-02-15,16,34,27,1,Synapse Disc 105,Road,Endurance Road,Aluminum,1570, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,1570
32,5,2011-02-15,16,71,27,1,F-Si 1,Mountain,Cross Country Race,Aluminum,2340, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,2340
32,6,2011-02-15,16,69,27,1,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,4800, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,4800
32,7,2011-02-15,16,28,28,1,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,3200, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Wichita Speed,Wichita,KS,37.687176,-97.330053,3200
32,8,2011-02-15,16,12,29,2,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,4260, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Indianapolis Velocipedes,Indianapolis,IN,39.768403,-86.158068,8520
32,9,2011-02-15,16,75,11,6,Fat CAAD2,Mountain,Fat Bike,Aluminum,2130, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,New York Cycles,New York,NY,40.712784,-74.005941,12780
32,10,2011-02-15,16,7,17,1,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,3200, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Las Vegas Cycles,Las Vegas,NV,36.169941,-115.13983,3200
32,11,2011-02-15,16,76,7,1,Beast of the East 1,Mountain,Trail,Aluminum,2770, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Nashville Cruisers,Nashville,TN,36.162664,-86.781602,2770
32,12,2011-02-15,16,80,8,3,Bad Habit 2,Mountain,Trail,Aluminum,2660, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Denver Bike Shop,Denver,CO,39.739236,-104.990251,7980
32,13,2011-02-15,16,44,29,1,SuperX Ultegra,Road,Cyclocross,Carbon,2450, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Indianapolis Velocipedes,Indianapolis,IN,39.768403,-86.158068,2450
32,14,2011-02-15,16,56,30,1,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,9060, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Tampa 29ers,Tampa,FL,27.950575,-82.457178,9060
32,15,2011-02-15,16,91,20,1,Trail 3,Mountain,Sport,Aluminum,1080, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Portland Bi-peds,Portland,OR,45.523062,-122.676482,1080
32,16,2011-02-15,16,60,21,1,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,4260, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Seattle Race Equipment,Seattle,WA,47.606209,-122.332071,4260
32,17,2011-02-15,16,26,18,1,Synapse Carbon Disc Ultegra D12,Road,Endurance Road,Carbon,4800, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Los Angeles Cycles,Los Angeles,CA,34.052234,-118.243685,4800
32,18,2011-02-15,16,15,19,1,CAAD12 Ultegra,Road,Elite Road,Aluminum,2240, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,San Francisco Cruisers,San Francisco,CA,37.774929,-122.419416,2240
32,19,2011-02-15,16,46,4,1,SuperX Rival CX1,Road,Cyclocross,Carbon,1750, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Detroit Cycles,Detroit,MI,42.331427,-83.045754,1750
32,20,2011-02-15,16,82,22,3,Habit Carbon 1,Mountain,Trail,Carbon,7460, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Ann Arbor Speed,Ann Arbor,MI,42.280826,-83.743038,22380
32,21,2011-02-15,16,73,7,2,F-Si 3,Mountain,Cross Country Race,Aluminum,1840, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Nashville Cruisers,Nashville,TN,36.162664,-86.781602,3680
32,22,2011-02-15,16,85,6,1,Habit Carbon 3,Mountain,Trail,Carbon,3730, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Louisville Race Equipment,Louisville,KY,38.252665,-85.758456,3730
32,23,2011-02-15,16,16,21,1,CAAD12 Disc 105,Road,Elite Road,Aluminum,1950, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Seattle Race Equipment,Seattle,WA,47.606209,-122.332071,1950
33,1,2011-02-15,8,97,1,2,Catalyst 4,Mountain,Sport,Aluminum,415, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Pittsburgh Mountain Machines,Pittsburgh,PA,40.440625,-79.995886,830
33,2,2011-02-15,8,93,21,1,Trail 5,Mountain,Sport,Aluminum,815, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Seattle Race Equipment,Seattle,WA,47.606209,-122.332071,815
34,1,2011-02-16,10,97,25,1,Catalyst 4,Mountain,Sport,Aluminum,415, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,New Orleans Velocipedes,New Orleans,LA,29.951066,-90.071532,415
34,2,2011-02-16,10,2,3,1,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,10660, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Columbus Race Equipment,Columbus,OH,39.961176,-82.998794,10660
34,3,2011-02-16,10,19,26,1,CAAD8 Tiagra,Road,Elite Road,Aluminum,1250, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Miami Race Equipment,Miami,FL,25.76168,-80.19179,1250
34,4,2011-02-16,10,71,5,1,F-Si 1,Mountain,Cross Country Race,Aluminum,2340, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,2340
34,5,2011-02-16,10,94,13,1,Catalyst 1,Mountain,Sport,Aluminum,705, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Oklahoma City Race Equipment,Oklahoma City,OK,35.46756,-97.516428,705
34,6,2011-02-16,10,41,24,1,Slice Ultegra,Road,Triathalon,Carbon,2700, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Providence Bi-peds,Providence,RI,41.823989,-71.412834,2700
34,7,2011-02-16,10,72,20,1,F-Si 2,Mountain,Cross Country Race,Aluminum,2060, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Portland Bi-peds,Portland,OR,45.523062,-122.676482,2060
